id_venta,id_pedido,id_cliente,nombre_cliente,correo_cliente,fecha_registro_cliente,canal_venta,categoria_producto,producto,cantidad,precio_unitario,subtotal_linea,tipo_pedido,con_reservacion,id_mesa,ubicacion_mesa,tipo_mesa,fecha_reservacion,estado_reservacion,fecha_pedido,hora_pedido,estado_pedido,metodo_pago,estado_pago,subtotal_pedido,impuestos,total_pedido,tiempo_entrega_min,calificacion_servicio,tipo_cliente,origen_ecommerce
1257,1511,95,Sofía Castillo,sofía.castillo95@correo.com,2025-01-01,Página web,Alimentos,Panini de jamón y queso,3,76.54,229.62,en el lugar,False,19.0,Terraza,grupal,,,2025-09-05,18:20:00,entregado,pago en línea,pagado,567.0,90.72,657.72,8.0,5.0,Frecuente,True
1258,1511,95,Sofía Castillo,sofía.castillo95@correo.com,2025-01-01,Página web,Bebidas calientes,Infusión de manzanilla,3,30.79,92.37,en el lugar,False,19.0,Terraza,grupal,,,2025-09-05,18:20:00,entregado,pago en línea,pagado,567.0,90.72,657.72,8.0,5.0,Frecuente,True
1259,1511,95,Sofía Castillo,sofía.castillo95@correo.com,2025-01-01,Página web,Alimentos,Bagel con queso crema,3,81.67,245.01,en el lugar,False,19.0,Terraza,grupal,,,2025-09-05,18:20:00,entregado,pago en línea,pagado,567.0,90.72,657.72,8.0,5.0,Frecuente,True
1260,1512,161,Diego Jiménez,diego.jiménez161@correo.com,2026-01-25,Página web,Café caliente,Americano,2,36.03,72.06,para llevar,False,,,,,,2026-06-25,16:25:00,entregado,pago en línea,pagado,221.86,35.5,257.36,19.0,5.0,Frecuente,True
1261,1512,161,Diego Jiménez,diego.jiménez161@correo.com,2026-01-25,Página web,Repostería,Concha,2,44.74,89.48,para llevar,False,,,,,,2026-06-25,16:25:00,entregado,pago en línea,pagado,221.86,35.5,257.36,19.0,5.0,Frecuente,True
1262,1512,161,Diego Jiménez,diego.jiménez161@correo.com,2026-01-25,Página web,Bebidas frías,Jugo de naranja,2,30.16,60.32,para llevar,False,,,,,,2026-06-25,16:25:00,entregado,pago en línea,pagado,221.86,35.5,257.36,19.0,5.0,Frecuente,True
1263,1513,236,Raúl Torres,raúl.torres236@correo.com,2025-02-03,Presencial (mesero),Alimentos,Bagel con queso crema,3,89.27,267.81,en el lugar,True,9.0,Zona de estudio,individual,2025-06-27,completada,2025-06-29,07:55:00,entregado,tarjeta,pagado,497.04,79.53,576.57,42.0,2.0,VIP,False
1264,1513,236,Raúl Torres,raúl.torres236@correo.com,2025-02-03,Presencial (mesero),Repostería,Muffin de arándano,1,59.61,59.61,en el lugar,True,9.0,Zona de estudio,individual,2025-06-27,completada,2025-06-29,07:55:00,entregado,tarjeta,pagado,497.04,79.53,576.57,42.0,2.0,VIP,False
1265,1513,236,Raúl Torres,raúl.torres236@correo.com,2025-02-03,Presencial (mesero),Café caliente,Americano,1,45.99,45.99,en el lugar,True,9.0,Zona de estudio,individual,2025-06-27,completada,2025-06-29,07:55:00,entregado,tarjeta,pagado,497.04,79.53,576.57,42.0,2.0,VIP,False
1266,1513,236,Raúl Torres,raúl.torres236@correo.com,2025-02-03,Presencial (mesero),Café frío,Frappé de café,3,41.21,123.63,en el lugar,True,9.0,Zona de estudio,individual,2025-06-27,completada,2025-06-29,07:55:00,entregado,tarjeta,pagado,497.04,79.53,576.57,42.0,2.0,VIP,False
1267,1514,49,Pablo Hernández,pablo.hernández49@correo.com,2025-04-06,Página web,Café caliente,Mocaccino,1,47.07,47.07,en el lugar,True,7.0,Zona de estudio,grupal,2026-01-03,completada,2026-01-06,19:15:00,entregado,pago en línea,pagado,299.09,47.85,346.94,30.0,4.0,VIP,True
1268,1514,49,Pablo Hernández,pablo.hernández49@correo.com,2025-04-06,Página web,Café caliente,Latte,2,52.0,104.0,en el lugar,True,7.0,Zona de estudio,grupal,2026-01-03,completada,2026-01-06,19:15:00,entregado,pago en línea,pagado,299.09,47.85,346.94,30.0,4.0,VIP,True
1269,1514,49,Pablo Hernández,pablo.hernández49@correo.com,2025-04-06,Página web,Alimentos,Ensalada César,3,49.34,148.02,en el lugar,True,7.0,Zona de estudio,grupal,2026-01-03,completada,2026-01-06,19:15:00,entregado,pago en línea,pagado,299.09,47.85,346.94,30.0,4.0,VIP,True
1270,1515,32,Camila Ramírez,camila.ramírez32@correo.com,2025-03-01,Presencial (mesero),Bebidas calientes,Té chai,3,39.14,117.42,para llevar,False,,,,,,2025-05-20,18:15:00,entregado,tarjeta,pagado,225.38,36.06,261.44,22.0,4.0,VIP,False
1271,1515,32,Camila Ramírez,camila.ramírez32@correo.com,2025-03-01,Presencial (mesero),Repostería,Concha,1,40.17,40.17,para llevar,False,,,,,,2025-05-20,18:15:00,entregado,tarjeta,pagado,225.38,36.06,261.44,22.0,4.0,VIP,False
1272,1515,32,Camila Ramírez,camila.ramírez32@correo.com,2025-03-01,Presencial (mesero),Bebidas calientes,Té verde,1,28.81,28.81,para llevar,False,,,,,,2025-05-20,18:15:00,entregado,tarjeta,pagado,225.38,36.06,261.44,22.0,4.0,VIP,False
1273,1515,32,Camila Ramírez,camila.ramírez32@correo.com,2025-03-01,Presencial (mesero),Bebidas frías,Té helado,1,38.98,38.98,para llevar,False,,,,,,2025-05-20,18:15:00,entregado,tarjeta,pagado,225.38,36.06,261.44,22.0,4.0,VIP,False
1274,1516,53,Gabriela Ortiz,gabriela.ortiz53@correo.com,2025-06-08,Página web,Café frío,Frappé de café,1,63.52,63.52,para llevar,False,,,,,,2026-05-18,10:20:00,entregado,pago en línea,pagado,113.64,18.18,131.82,21.0,4.0,Frecuente,True
1275,1516,53,Gabriela Ortiz,gabriela.ortiz53@correo.com,2025-06-08,Página web,Bebidas calientes,Chocolate caliente,2,25.06,50.12,para llevar,False,,,,,,2026-05-18,10:20:00,entregado,pago en línea,pagado,113.64,18.18,131.82,21.0,4.0,Frecuente,True
1276,1517,9,Yuleni Cruz,yuleni.cruz9@correo.com,2026-07-04,Página web,Alimentos,Bagel con queso crema,3,88.89,266.67,para llevar,False,,,,,,2026-08-18,09:00:00,entregado,pago en línea,pagado,526.53,84.24,610.77,15.0,5.0,Frecuente,True
1277,1517,9,Yuleni Cruz,yuleni.cruz9@correo.com,2026-07-04,Página web,Café frío,Café helado,2,55.04,110.08,para llevar,False,,,,,,2026-08-18,09:00:00,entregado,pago en línea,pagado,526.53,84.24,610.77,15.0,5.0,Frecuente,True
1278,1517,9,Yuleni Cruz,yuleni.cruz9@correo.com,2026-07-04,Página web,Alimentos,Panini de jamón y queso,2,74.89,149.78,para llevar,False,,,,,,2026-08-18,09:00:00,entregado,pago en línea,pagado,526.53,84.24,610.77,15.0,5.0,Frecuente,True
1279,1518,42,Renata Ortiz,renata.ortiz42@correo.com,2025-08-08,Página web,Alimentos,Panini de jamón y queso,2,79.36,158.72,en el lugar,True,15.0,Zona de estudio,grupal,2026-01-02,completada,2026-01-02,13:35:00,entregado,pago en línea,pagado,400.06,64.01,464.07,11.0,5.0,Frecuente,True
1280,1518,42,Renata Ortiz,renata.ortiz42@correo.com,2025-08-08,Página web,Café caliente,Capuchino,2,35.23,70.46,en el lugar,True,15.0,Zona de estudio,grupal,2026-01-02,completada,2026-01-02,13:35:00,entregado,pago en línea,pagado,400.06,64.01,464.07,11.0,5.0,Frecuente,True
1281,1518,42,Renata Ortiz,renata.ortiz42@correo.com,2025-08-08,Página web,Café frío,Frappuccino de caramelo,2,36.82,73.64,en el lugar,True,15.0,Zona de estudio,grupal,2026-01-02,completada,2026-01-02,13:35:00,entregado,pago en línea,pagado,400.06,64.01,464.07,11.0,5.0,Frecuente,True
1282,1518,42,Renata Ortiz,renata.ortiz42@correo.com,2025-08-08,Página web,Repostería,Muffin de arándano,2,48.62,97.24,en el lugar,True,15.0,Zona de estudio,grupal,2026-01-02,completada,2026-01-02,13:35:00,entregado,pago en línea,pagado,400.06,64.01,464.07,11.0,5.0,Frecuente,True
1283,1519,66,Pablo Flores,pablo.flores66@correo.com,2026-06-26,Página web,Café frío,Frappé de café,3,63.51,190.53,en el lugar,True,15.0,Barra,individual,2026-07-12,completada,2026-07-13,14:55:00,listo,pago en línea,pagado,350.69,56.11,406.8,11.0,,VIP,True
1284,1519,66,Pablo Flores,pablo.flores66@correo.com,2026-06-26,Página web,Café caliente,Latte,1,30.44,30.44,en el lugar,True,15.0,Barra,individual,2026-07-12,completada,2026-07-13,14:55:00,listo,pago en línea,pagado,350.69,56.11,406.8,11.0,,VIP,True
1285,1519,66,Pablo Flores,pablo.flores66@correo.com,2026-06-26,Página web,Bebidas calientes,Té verde,3,43.24,129.72,en el lugar,True,15.0,Barra,individual,2026-07-12,completada,2026-07-13,14:55:00,listo,pago en línea,pagado,350.69,56.11,406.8,11.0,,VIP,True
1286,1520,157,Carlos Torres,carlos.torres157@correo.com,2026-05-05,Página web,Café frío,Cold brew,2,63.2,126.4,en el lugar,False,13.0,Salón principal,pareja,,,2026-07-10,10:25:00,listo,tarjeta,pagado,363.37,58.14,421.51,23.0,,VIP,True
1287,1520,157,Carlos Torres,carlos.torres157@correo.com,2026-05-05,Página web,Café caliente,Espresso,1,48.39,48.39,en el lugar,False,13.0,Salón principal,pareja,,,2026-07-10,10:25:00,listo,tarjeta,pagado,363.37,58.14,421.51,23.0,,VIP,True
1288,1520,157,Carlos Torres,carlos.torres157@correo.com,2026-05-05,Página web,Bebidas frías,Té helado,1,30.03,30.03,en el lugar,False,13.0,Salón principal,pareja,,,2026-07-10,10:25:00,listo,tarjeta,pagado,363.37,58.14,421.51,23.0,,VIP,True
1289,1520,157,Carlos Torres,carlos.torres157@correo.com,2026-05-05,Página web,Alimentos,Sandwich club,3,52.85,158.55,en el lugar,False,13.0,Salón principal,pareja,,,2026-07-10,10:25:00,listo,tarjeta,pagado,363.37,58.14,421.51,23.0,,VIP,True
1290,1521,72,Andrea López,andrea.lópez72@correo.com,2025-09-26,Página web,Café caliente,Espresso,2,48.05,96.1,en el lugar,False,5.0,Zona de estudio,individual,,,2025-10-13,11:55:00,entregado,pago en línea,pagado,520.33,83.25,603.58,27.0,4.0,VIP,True
1291,1521,72,Andrea López,andrea.lópez72@correo.com,2025-09-26,Página web,Bebidas frías,Jugo de naranja,2,38.38,76.76,en el lugar,False,5.0,Zona de estudio,individual,,,2025-10-13,11:55:00,entregado,pago en línea,pagado,520.33,83.25,603.58,27.0,4.0,VIP,True
1292,1521,72,Andrea López,andrea.lópez72@correo.com,2025-09-26,Página web,Café caliente,Mocaccino,2,43.88,87.76,en el lugar,False,5.0,Zona de estudio,individual,,,2025-10-13,11:55:00,entregado,pago en línea,pagado,520.33,83.25,603.58,27.0,4.0,VIP,True
1293,1521,72,Andrea López,andrea.lópez72@correo.com,2025-09-26,Página web,Alimentos,Bagel con queso crema,3,86.57,259.71,en el lugar,False,5.0,Zona de estudio,individual,,,2025-10-13,11:55:00,entregado,pago en línea,pagado,520.33,83.25,603.58,27.0,4.0,VIP,True
1294,1522,155,Jorge Ortiz,jorge.ortiz155@correo.com,2025-04-16,Página web,Alimentos,Ensalada César,2,90.38,180.76,en el lugar,False,13.0,Zona de estudio,pareja,,,2025-09-03,14:15:00,entregado,transferencia,pagado,398.35,63.74,462.09,22.0,5.0,Frecuente,True
1295,1522,155,Jorge Ortiz,jorge.ortiz155@correo.com,2025-04-16,Página web,Bebidas frías,Jugo de naranja,3,24.89,74.67,en el lugar,False,13.0,Zona de estudio,pareja,,,2025-09-03,14:15:00,entregado,transferencia,pagado,398.35,63.74,462.09,22.0,5.0,Frecuente,True
1296,1522,155,Jorge Ortiz,jorge.ortiz155@correo.com,2025-04-16,Página web,Café caliente,Latte,3,47.64,142.92,en el lugar,False,13.0,Zona de estudio,pareja,,,2025-09-03,14:15:00,entregado,transferencia,pagado,398.35,63.74,462.09,22.0,5.0,Frecuente,True
1297,1523,158,Sofía Ortiz,sofía.ortiz158@correo.com,2025-03-17,Presencial (mostrador),Café frío,Frappé de café,2,37.86,75.72,para llevar,False,,,,,,2025-04-11,13:15:00,entregado,tarjeta,pagado,356.92,57.11,414.03,44.0,4.0,Frecuente,False
1298,1523,158,Sofía Ortiz,sofía.ortiz158@correo.com,2025-03-17,Presencial (mostrador),Café frío,Cold brew,3,60.94,182.82,para llevar,False,,,,,,2025-04-11,13:15:00,entregado,tarjeta,pagado,356.92,57.11,414.03,44.0,4.0,Frecuente,False
1299,1523,158,Sofía Ortiz,sofía.ortiz158@correo.com,2025-03-17,Presencial (mostrador),Alimentos,Bagel con queso crema,2,49.19,98.38,para llevar,False,,,,,,2025-04-11,13:15:00,entregado,tarjeta,pagado,356.92,57.11,414.03,44.0,4.0,Frecuente,False
1300,1524,26,Gabriela Hernández,gabriela.hernández26@correo.com,2025-04-28,Presencial (mostrador),Café caliente,Capuchino,2,46.6,93.2,para llevar,False,,,,,,2026-05-22,10:00:00,entregado,tarjeta,pagado,205.49,32.88,238.37,43.0,5.0,Frecuente,False
1301,1524,26,Gabriela Hernández,gabriela.hernández26@correo.com,2025-04-28,Presencial (mostrador),Bebidas frías,Refresco de cola,3,37.43,112.29,para llevar,False,,,,,,2026-05-22,10:00:00,entregado,tarjeta,pagado,205.49,32.88,238.37,43.0,5.0,Frecuente,False
1302,1525,210,Luis Romero,luis.romero210@correo.com,2026-01-27,Página web,Café caliente,Americano,1,42.04,42.04,en el lugar,True,15.0,Barra,grupal,2026-08-18,no_show,2026-08-18,14:40:00,entregado,pago en línea,pagado,75.37,12.06,87.43,39.0,3.0,Frecuente,True
1303,1525,210,Luis Romero,luis.romero210@correo.com,2026-01-27,Página web,Café caliente,Americano,1,33.33,33.33,en el lugar,True,15.0,Barra,grupal,2026-08-18,no_show,2026-08-18,14:40:00,entregado,pago en línea,pagado,75.37,12.06,87.43,39.0,3.0,Frecuente,True
1304,1526,160,Ximena García,ximena.garcía160@correo.com,2026-07-26,Página web,Bebidas frías,Agua mineral,1,32.3,32.3,en el lugar,False,13.0,Terraza,pareja,,,2026-07-31,17:40:00,entregado,transferencia,pagado,327.68,52.43,380.11,24.0,5.0,VIP,True
1305,1526,160,Ximena García,ximena.garcía160@correo.com,2026-07-26,Página web,Repostería,Brownie,3,47.76,143.28,en el lugar,False,13.0,Terraza,pareja,,,2026-07-31,17:40:00,entregado,transferencia,pagado,327.68,52.43,380.11,24.0,5.0,VIP,True
1306,1526,160,Ximena García,ximena.garcía160@correo.com,2026-07-26,Página web,Café frío,Café helado,3,50.7,152.1,en el lugar,False,13.0,Terraza,pareja,,,2026-07-31,17:40:00,entregado,transferencia,pagado,327.68,52.43,380.11,24.0,5.0,VIP,True
1307,1527,77,María Díaz,maría.díaz77@correo.com,2026-07-28,Presencial (mesero),Repostería,Pay de queso,2,31.27,62.54,en el lugar,False,5.0,Salón principal,grupal,,,2026-08-12,14:15:00,listo,tarjeta,pagado,62.54,10.01,72.55,12.0,,VIP,False
1308,1528,176,Daniela Vázquez,daniela.vázquez176@correo.com,2026-03-23,Página web,Repostería,Dona glaseada,1,44.57,44.57,en el lugar,False,11.0,Terraza,individual,,,2026-03-24,11:55:00,entregado,pago en línea,pagado,44.57,7.13,51.7,8.0,5.0,Frecuente,True
1309,1529,99,Andrea Martínez,andrea.martínez99@correo.com,2025-08-29,Presencial (mesero),Café caliente,Café de olla,2,32.12,64.24,en el lugar,False,10.0,Zona de estudio,grupal,,,2025-12-05,11:20:00,listo,tarjeta,pagado,156.04,24.97,181.01,14.0,,Frecuente,False
1310,1529,99,Andrea Martínez,andrea.martínez99@correo.com,2025-08-29,Presencial (mesero),Bebidas calientes,Chocolate caliente,3,30.6,91.8,en el lugar,False,10.0,Zona de estudio,grupal,,,2025-12-05,11:20:00,listo,tarjeta,pagado,156.04,24.97,181.01,14.0,,Frecuente,False
1311,1530,92,Camila Jiménez,camila.jiménez92@correo.com,2025-11-13,Presencial (mostrador),Café caliente,Café de olla,2,31.96,63.92,en el lugar,True,19.0,Zona de estudio,grupal,2026-01-13,completada,2026-01-16,19:40:00,entregado,efectivo,pagado,125.16,20.03,145.19,11.0,3.0,Frecuente,False
1312,1530,92,Camila Jiménez,camila.jiménez92@correo.com,2025-11-13,Presencial (mostrador),Café frío,Frappuccino de caramelo,1,61.24,61.24,en el lugar,True,19.0,Zona de estudio,grupal,2026-01-13,completada,2026-01-16,19:40:00,entregado,efectivo,pagado,125.16,20.03,145.19,11.0,3.0,Frecuente,False
1313,1531,115,Raúl De la Cruz,raúl.delacruz115@correo.com,2025-07-31,Presencial (mostrador),Bebidas frías,Refresco de cola,3,27.55,82.65,para llevar,False,,,,,,2025-10-09,15:35:00,entregado,efectivo,pagado,208.15,33.3,241.45,21.0,4.0,Frecuente,False
1314,1531,115,Raúl De la Cruz,raúl.delacruz115@correo.com,2025-07-31,Presencial (mostrador),Alimentos,Panini de jamón y queso,2,62.75,125.5,para llevar,False,,,,,,2025-10-09,15:35:00,entregado,efectivo,pagado,208.15,33.3,241.45,21.0,4.0,Frecuente,False
1315,1532,175,Daniela Ortiz,daniela.ortiz175@correo.com,2026-06-16,Presencial (mostrador),Café frío,Frappé de café,1,60.98,60.98,en el lugar,False,16.0,Zona de estudio,grupal,,,2026-07-07,17:20:00,entregado,tarjeta,pagado,351.71,56.27,407.98,31.0,5.0,VIP,False
1316,1532,175,Daniela Ortiz,daniela.ortiz175@correo.com,2026-06-16,Presencial (mostrador),Alimentos,Ensalada César,3,81.42,244.26,en el lugar,False,16.0,Zona de estudio,grupal,,,2026-07-07,17:20:00,entregado,tarjeta,pagado,351.71,56.27,407.98,31.0,5.0,VIP,False
1317,1532,175,Daniela Ortiz,daniela.ortiz175@correo.com,2026-06-16,Presencial (mostrador),Café frío,Cold brew,1,46.47,46.47,en el lugar,False,16.0,Zona de estudio,grupal,,,2026-07-07,17:20:00,entregado,tarjeta,pagado,351.71,56.27,407.98,31.0,5.0,VIP,False
1318,1533,155,Jorge Ortiz,jorge.ortiz155@correo.com,2025-04-16,Presencial (mostrador),Bebidas frías,Agua mineral,2,20.67,41.34,para llevar,False,,,,,,2026-01-10,10:00:00,en preparación,tarjeta,pagado,41.34,6.61,47.95,,,Frecuente,False
1319,1534,69,Renata Flores,renata.flores69@correo.com,2025-08-04,Página web,Bebidas calientes,Té chai,1,25.76,25.76,en el lugar,True,2.0,Terraza,grupal,2026-06-25,pendiente,2026-06-28,14:30:00,entregado,pago en línea,pagado,342.94,54.87,397.81,28.0,4.0,Frecuente,True
1320,1534,69,Renata Flores,renata.flores69@correo.com,2025-08-04,Página web,Café caliente,Café de olla,1,52.15,52.15,en el lugar,True,2.0,Terraza,grupal,2026-06-25,pendiente,2026-06-28,14:30:00,entregado,pago en línea,pagado,342.94,54.87,397.81,28.0,4.0,Frecuente,True
1321,1534,69,Renata Flores,renata.flores69@correo.com,2025-08-04,Página web,Café frío,Cold brew,2,61.13,122.26,en el lugar,True,2.0,Terraza,grupal,2026-06-25,pendiente,2026-06-28,14:30:00,entregado,pago en línea,pagado,342.94,54.87,397.81,28.0,4.0,Frecuente,True
1322,1534,69,Renata Flores,renata.flores69@correo.com,2025-08-04,Página web,Café frío,Frappé de café,3,47.59,142.77,en el lugar,True,2.0,Terraza,grupal,2026-06-25,pendiente,2026-06-28,14:30:00,entregado,pago en línea,pagado,342.94,54.87,397.81,28.0,4.0,Frecuente,True
1323,1535,237,Valeria Cruz,valeria.cruz237@correo.com,2026-04-01,Página web,Bebidas frías,Agua mineral,3,30.33,90.99,en el lugar,False,1.0,Zona de estudio,grupal,,,2026-04-25,20:40:00,listo,pago en línea,pagado,190.98,30.56,221.54,11.0,,Frecuente,True
1324,1535,237,Valeria Cruz,valeria.cruz237@correo.com,2026-04-01,Página web,Bebidas calientes,Infusión de manzanilla,3,33.33,99.99,en el lugar,False,1.0,Zona de estudio,grupal,,,2026-04-25,20:40:00,listo,pago en línea,pagado,190.98,30.56,221.54,11.0,,Frecuente,True
1325,1536,34,Pablo López,pablo.lópez34@correo.com,2025-05-12,Presencial (mostrador),Bebidas frías,Limonada,2,33.77,67.54,para llevar,False,,,,,,2025-06-14,10:40:00,entregado,efectivo,pagado,215.08,34.41,249.49,13.0,4.0,Frecuente,False
1326,1536,34,Pablo López,pablo.lópez34@correo.com,2025-05-12,Presencial (mostrador),Alimentos,Bagel con queso crema,1,76.76,76.76,para llevar,False,,,,,,2025-06-14,10:40:00,entregado,efectivo,pagado,215.08,34.41,249.49,13.0,4.0,Frecuente,False
1327,1536,34,Pablo López,pablo.lópez34@correo.com,2025-05-12,Presencial (mostrador),Café caliente,Capuchino,2,35.39,70.78,para llevar,False,,,,,,2025-06-14,10:40:00,entregado,efectivo,pagado,215.08,34.41,249.49,13.0,4.0,Frecuente,False
1328,1537,22,Sofía Díaz,sofía.díaz22@correo.com,2025-08-13,Página web,Café frío,Frappé de café,2,41.53,83.06,para llevar,False,,,,,,2026-05-29,14:05:00,listo,pago en línea,pagado,83.06,13.29,96.35,37.0,,VIP,True
1329,1538,111,Ana Flores,ana.flores111@correo.com,2025-08-29,Página web,Repostería,Croissant,2,44.78,89.56,en el lugar,False,7.0,Salón principal,pareja,,,2025-10-09,18:15:00,entregado,pago en línea,pagado,176.32,28.21,204.53,26.0,5.0,Frecuente,True
1330,1538,111,Ana Flores,ana.flores111@correo.com,2025-08-29,Página web,Alimentos,Bagel con queso crema,1,86.76,86.76,en el lugar,False,7.0,Salón principal,pareja,,,2025-10-09,18:15:00,entregado,pago en línea,pagado,176.32,28.21,204.53,26.0,5.0,Frecuente,True
1331,1539,239,Renata Sánchez,renata.sánchez239@correo.com,2025-05-06,Página web,Bebidas calientes,Chocolate caliente,3,25.73,77.19,para llevar,False,,,,,,2025-09-15,18:35:00,entregado,pago en línea,pagado,317.89,50.86,368.75,40.0,4.0,VIP,True
1332,1539,239,Renata Sánchez,renata.sánchez239@correo.com,2025-05-06,Página web,Bebidas frías,Refresco de cola,2,23.11,46.22,para llevar,False,,,,,,2025-09-15,18:35:00,entregado,pago en línea,pagado,317.89,50.86,368.75,40.0,4.0,VIP,True
1333,1539,239,Renata Sánchez,renata.sánchez239@correo.com,2025-05-06,Página web,Bebidas frías,Limonada,1,39.88,39.88,para llevar,False,,,,,,2025-09-15,18:35:00,entregado,pago en línea,pagado,317.89,50.86,368.75,40.0,4.0,VIP,True
1334,1539,239,Renata Sánchez,renata.sánchez239@correo.com,2025-05-06,Página web,Alimentos,Ensalada César,2,77.3,154.6,para llevar,False,,,,,,2025-09-15,18:35:00,entregado,pago en línea,pagado,317.89,50.86,368.75,40.0,4.0,VIP,True
